Storrie Severity,Chips Severity,plot num,plot,Spp,dist,azim,dbh,snag_stump  diam,per live crown,snag class,fire hist,live emer ht
1,3,2,1.3.2,PSME,11.2,30,78.1,0,20, ,SSSC,2.4
1,3,2,1.3.2,PSME,10.5,35,69,0,15,,SSSC,2.6
1,3,2,1.3.2,QUCH,,,,5.5,,STUMP,KC,
1,3,2,1.3.2,QUKE,5.1,55,,0,,,CP,
1,3,2,1.3.2,QUKE,6.6,190,,0,,,CP,
1,3,2,1.3.2,QUKE,,,,5,,STUMP,KC,
1,3,2,1.3.2,QUKE,,,,6.4,,STUMP,KC,
1,3,2,1.3.2,QUKE,8.2,94,,8.4,,3,KC,
1,3,2,1.3.2,QUKE,3.9,205,,8.9,,4,KC,
1,3,2,1.3.2,QUKE,4.3,182,,10,,4,KC,
1,3,2,1.3.2,QUKE,4.5,118,,17.2,,4,KC,
1,3,2,1.3.2,QUKE,,,,22,,STUMP,KC,
1,3,2,1.3.2,QUKE,,,,24,,STUMP,KC,
1,3,2,1.3.2,QUKE,6.6,190,,24.7,,4,KC,
1,3,2,1.3.2,QUKE,5.1,55,,26,,4,KC,
1,3,2,1.3.2,QUKE,5.3,310,,50.4,,4,KC,
1,3,2,1.3.2,QUKE,4.5,118,,0,,,SSSC,1.4
1,3,2,1.3.2,QUKE,8.2,94,,0,,,SSSC,1.8
1,3,2,1.3.2,QUKE,5.3,310,,0,,,SSSC,2.9
1,3,3,1.3.3,?,,,,65,,STUMP,U,1.8
1,3,3,1.3.3,?,,,,81,,STUMP,U,2.5
1,3,3,1.3.3,ABCO,,,,15,,STUMP,SSKC,
1,3,3,1.3.3,ABCO,3.6,168,,18,,6,SSKC,
1,3,3,1.3.3,ABCO,8,201,,19,,4,SSKC,
1,3,3,1.3.3,ABCO,3.5,30,,20,,4,SSKC,
1,3,3,1.3.3,ABCO,7.3,23,,22,,4,SSKC,
1,3,3,1.3.3,ABCO,,,,24,,STUMP,SSKC,
1,3,3,1.3.3,ABCO,10.5,90,,46.8,,3,SSKC,
1,3,3,1.3.3,ABCO,5.2,242,14.9,0,15,,SSSC,1.5
1,3,3,1.3.3,ABCO,5.9,207,33,0,30,,SSSC,1.7
1,3,3,1.3.3,ABCO,4.3,131,45.6,0,45,,SSSC,2
1,3,3,1.3.3,ABCO,6.1,84,32.2,0,1,,SSSC,2
1,3,3,1.3.3,ABCO,6.6,184,21.6,0,25,,SSSC,2
1,3,3,1.3.3,ABCO,5.7,235,26.2,0,25,,SSSC,2.3
1,3,3,1.3.3,PILA,7.1,51,55.3,0,50,,SSSC,2.2
1,3,3,1.3.3,PIMO,2.9,210,56.5,0,20,,SSSC,1.8
1,3,3,1.3.3,PIMO,7.9,217,35.8,0,20,,SSSC,1.9
1,3,3,1.3.3,PIMO,10.1,220,34.3,0,40,,SSSC,2.1
1,3,3,1.3.3,PIPO,5.9,10,68.8,0,40,,SSSC,1.6
1,3,3,1.3.3,PSME,1.7,220,76.8,0,50,,SSSC,2
1,3,3,1.3.3,PSME,7.4,246,57,0,35,,SSSC,2.2
1,3,3,1.3.3,QUKE,6.2,91,,0,,,CP,
1,3,3,1.3.3,QUKE,7,44,,0,,,CP,
1,3,3,1.3.3,QUKE,9.6,312,,18,,5,KC,
1,3,3,1.3.3,QUKE,11,115,,21.9,,4,KC,
1,3,3,1.3.3,QUKE,6.2,91,,22.5,,5,KC,
1,3,3,1.3.3,QUKE,,,,25,,STUMP,KC,
1,3,3,1.3.3,QUKE,3,181,,26,,4,KC,
1,3,3,1.3.3,QUKE,7,44,,28,,4,KC,
1,3,3,1.3.3,QUKE,,,,28,,STUMP,KC,
1,3,3,1.3.3,QUKE,4.2,125,,29.2,,6,KC,
1,3,3,1.3.3,QUKE,7,44,,31,,4,KC,
1,3,3,1.3.3,QUKE,11,115,,31.1,,5,KC,
1,3,3,1.3.3,QUKE,6.2,91,,32,,4,KC,
1,3,3,1.3.3,QUKE,3.2,348,,36,,4,KC,
1,3,3,1.3.3,QUKE,9.6,312,23.2,0,30,,SSSC,1.5
1,3,3,1.3.3,QUKE,11.6,220,20,0,20,,SSSC,1.9
1,3,3,1.3.3,QUKE,10,204,28.7,0,35,,SSSC,2.5
1,3,4,1.3.4,ABCO,,,,1,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,2.3,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,2.7,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,2.8,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,3,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,3.4,,STUMP,KC,
1,3,4,1.3.4,ABCO,,,,5,,STUMP,KC,
1,3,4,1.3.4,ABCO,7.2,109,,5.6,,3,KC,
1,3,4,1.3.4,ABCO,4.7,320,,5.8,,4,KC,
1,3,4,1.3.4,ABCO,,,,6.8,,STUMP,KC,
1,3,4,1.3.4,ABCO,5.6,305,,11.1,,4,SSKC,
1,3,4,1.3.4,ABCO,10.3,234,,25.8,,3,SSKC,
1,3,4,1.3.4,CADE,,,,3,,STUMP,KC,
1,3,4,1.3.4,CADE,8.5,255,,12.2,,3,SSKC,
1,3,4,1.3.4,CADE,9.1,20,,92,,3,SSKC,
1,3,4,1.3.4,PILA,,,,31,,STUMP,SSKC,
1,3,4,1.3.4,PIPO,7.1,231,,25.9,,3BT,SSKC,
1,3,4,1.3.4,PIPO,9.1,293,,30.2,,3,SSKC,
1,3,4,1.3.4,PIPO,9.3,217,,30.4,,3BT,SSKC,
1,3,4,1.3.4,PIPO,4,227,,39.2,,4,SSKC,
1,3,4,1.3.4,PIPO,7.5,143,50,0,25,,SSSC,2.2
1,3,4,1.3.4,PSME,9.2,178,46.2,0,30,,SSSC,1.8
1,3,4,1.3.4,PSME,8.5,168,33.7,0,10,,SSSC,2.3
1,3,4,1.3.4,QUCH,10.6,85,,0,,,CP,
1,3,4,1.3.4,QUCH,,,,3,,STUMP,KC,
1,3,4,1.3.4,QUCH,,,,4,,STUMP,KC,
1,3,4,1.3.4,QUCH,10.6,85,,5.2,,4,KC,
1,3,4,1.3.4,QUCH,10.6,85,,5.8,,4,KC,
1,3,4,1.3.4,QUCH,10.6,85,,8,,4,SSKC,
1,3,4,1.3.4,QUCH,10.6,85,,9.6,,4,SSKC,
1,3,4,1.3.4,QUCH,10.6,85,,12,,4,SSKC,
1,3,4,1.3.4,QUCH,10.6,85,,12.3,,4,SSKC,
1,3,4,1.3.4,QUCH,,,,13,,STUMP,SSKC,
1,3,4,1.3.4,QUCH,10.6,85,,13.2,,4,SSKC,
1,3,4,1.3.4,QUCH,11.3,14,,16.1,,4,SSKC,
1,3,4,1.3.4,QUCH,10.6,85,,16.8,,4,SSKC,
1,3,4,1.3.4,QUKE,6.3,14,,0,,,CP,
1,3,4,1.3.4,QUKE,7.9,92,,0,,,CP,
1,3,4,1.3.4,QUKE,8.2,37,,0,,,CP,
1,3,4,1.3.4,QUKE,8.8,354,,0,,,CP,
1,3,4,1.3.4,QUKE,9.5,320,,0,,,CP,
1,3,4,1.3.4,QUKE,9.5,264,,0,,,CP,
1,3,4,1.3.4,QUKE,10.5,168,,0,,,CP,
1,3,4,1.3.4,QUKE,10.7,277,,0,,,CP,
1,3,4,1.3.4,QUKE,11.6,286,,0,,,CP,
1,3,4,1.3.4,QUKE,11.8,182,,0,,,CP,
1,3,4,1.3.4,QUKE,11.8,210,,0,,,CP,
1,3,4,1.3.4,QUKE,11.9,201,,0,,,CP,
1,3,4,1.3.4,QUKE,,,,2,,STUMP,KC,
1,3,4,1.3.4,QUKE,11.8,210,,4.8,,4,KC,
1,3,4,1.3.4,QUKE,,,,5.6,,STUMP,KC,
1,3,4,1.3.4,QUKE,11.6,286,,5.8,,4,KC,
1,3,4,1.3.4,QUKE,,,,7.8,,STUMP,KC,
1,3,4,1.3.4,QUKE,,,,8.6,,STUMP,KC,
1,3,4,1.3.4,QUKE,,,,9,,STUMP,KC,
1,3,4,1.3.4,QUKE,3.4,28,,0,,4,SSKC,
1,3,4,1.3.4,QUKE,4.8,320,,0,,,SSKC,
1,3,4,1.3.4,QUKE,4.8,320,,7.8,,5,KC,
1,3,4,1.3.4,QUKE,11.9,201,,7.8,,4,KC,
1,3,4,1.3.4,QUKE,6.3,14,,8.9,,4,KC,
1,3,4,1.3.4,QUKE,7.9,92,,9.2,,4,KC,
1,3,4,1.3.4,QUKE,6.3,14,,9.4,,4,KC,
1,3,4,1.3.4,QUKE,8.8,354,,9.4,,4,KC,
1,3,4,1.3.4,QUKE,3.4,28,,9.8,,4,KC,
1,3,4,1.3.4,QUKE,8.8,354,,10,,4,KC,
1,3,4,1.3.4,QUKE,3.4,28,,11.2,,4,KC,
1,3,4,1.3.4,QUKE,8.8,354,,11.2,,4,KC,
1,3,4,1.3.4,QUKE,8.2,37,,11.8,,4,KC,
1,3,4,1.3.4,QUKE,10.7,277,,12.3,,4,KC,
1,3,4,1.3.4,QUKE,3.4,28,,13,,4,KC,
1,3,4,1.3.4,QUKE,9.5,320,,14.1,,4,KC,
1,3,4,1.3.4,QUKE,9.5,320,,14.2,,4,KC,
1,3,4,1.3.4,QUKE,6.3,14,,14.9,,4,KC,
1,3,4,1.3.4,QUKE,9.5,320,,15.5,,4,KC,
1,3,4,1.3.4,QUKE,9.5,320,,16.5,,4,KC,
1,3,4,1.3.4,QUKE,9.5,264,,19.5,,4,KC,
1,3,5,1.3.5,ABCO,,,,4.8,,STUMP,KC,
1,3,5,1.3.5,ABCO,3.3,87,,8,,4,SSKC,
1,3,5,1.3.5,ABCO,10.1,91,,8.6,,3,SSKC,
1,3,5,1.3.5,ABCO,9.5,85,,8.8,,4,SSKC,
1,3,5,1.3.5,ABCO,11.5,100,,15,,4,SSKC,
1,3,5,1.3.5,ABCO,,,,19,,STUMP,SSKC,
1,3,5,1.3.5,ABCO,11.6,28,,28.8,,4,SSKC,
1,3,5,1.3.5,PILA,2.9,160,,45.3,,3,SSKC,
1,3,5,1.3.5,PIPO,7.6,46,124.2,0,40, ,SSSC,2.2
1,3,5,1.3.5,PSME,9.7,80,,9.3,,3,SSKC,
1,3,5,1.3.5,PSME,9.6,212,,107.4,,4BT,SSKC,
1,3,5,1.3.5,PSME,10.9,161,102.2,0,35,,SSSC,1.8
1,3,5,1.3.5,PSME,8.6,76,41,0,20,,SSSC,2.4
1,3,5,1.3.5,PSME,7.7,226,,118.3,,6,U,
1,3,5,1.3.5,QUKE,3.4,86,,0,,,CP,
1,3,5,1.3.5,QUKE,7.4,295,,0,,,CP,
1,3,5,1.3.5,QUKE,8,76,,0,,,CP,
1,3,5,1.3.5,QUKE,8.4,61,,0,,,CP,
1,3,5,1.3.5,QUKE,10.3,265,,0,,,CP,
1,3,5,1.3.5,QUKE,,,,4.8,,STUMP,KC,
1,3,5,1.3.5,QUKE,,,,7.5,,STUMP,KC,
1,3,5,1.3.5,QUKE,8.4,61,,9.6,,4,KC,
1,3,5,1.3.5,QUKE,10.3,265,,15,,4,KC,
1,3,5,1.3.5,QUKE,10.3,265,,15.2,,4,KC,
1,3,5,1.3.5,QUKE,7.4,295,,17.4,,4,KC,
1,3,5,1.3.5,QUKE,,,,17.5,,STUMP,KC,
1,3,5,1.3.5,QUKE,3.4,86,,22,,4,KC,
1,3,5,1.3.5,QUKE,8,76,,28.2,,4,KC,
1,3,5,1.3.5,QUKE,8,76,,30.5,,4,KC,
1,3,5,1.3.5,QUKE,3.2,185,,73.9,,4,KC,
1,3,5,1.3.5,QUKE,3.2,185,,0,,,SSSC,2.2
1,3,6,1.3.6,ABCO,,,,0.5,,STUMP,KC,
1,3,6,1.3.6,ABCO,,,,2,,STUMP,KC,
1,3,6,1.3.6,ABCO,,,,2.5,,STUMP,KC,
1,3,6,1.3.6,ABCO,8.3,209,,8,,4,SSKC,
1,3,6,1.3.6,ABCO,10.4,286,,11.5,,4,SSKC,
1,3,6,1.3.6,ABCO,5.7,157,,23.7,,4,SSKC,
1,3,6,1.3.6,ABCO,7,199,,34.6,,4,SSKC,
1,3,6,1.3.6,ACMA,7.9,221,,0,,,CP,
1,3,6,1.3.6,ACMA,9.9,252,,0,,,CP,
1,3,6,1.3.6,ACMA,11,231,,0,,,CP,
1,3,6,1.3.6,ACMA,7.9,221,,5.2,,4,KC,
1,3,6,1.3.6,ACMA,7.9,221,,5.8,,4,KC,
1,3,6,1.3.6,ACMA,7.9,221,,9,,4,SSKC,
1,3,6,1.3.6,ACMA,11,231,,9.6,,4,SSKC,
1,3,6,1.3.6,ACMA,7.7,243,,12.4,,4,SSKC,
1,3,6,1.3.6,ACMA,7.9,221,,13,,4,SSKC,
1,3,6,1.3.6,ACMA,9.9,252,,14,,4,SSKC,
1,3,6,1.3.6,ACMA,7.7,243,,17.2,,4,SSKC,
1,3,6,1.3.6,ACMA,9.9,252,,17.4,,4,SSKC,
1,3,6,1.3.6,CADE,1.7,50,,8,,3,SSKC,
1,3,6,1.3.6,CADE,5.9,228,,32.4,,3,SSKC,
1,3,6,1.3.6,CADE,9.4,359,40.5,0,20,,SSSC,3.2
1,3,6,1.3.6,PIPO,9.6,157,,14,,4,SSKC,
1,3,6,1.3.6,QUKE,4,176,,0,,,CP,
1,3,6,1.3.6,QUKE,6.5,322,,0,,,CP,
1,3,6,1.3.6,QUKE,9.7,295,,0,,,CP,
1,3,6,1.3.6,QUKE,,,,4.2,,STUMP,KC,
1,3,6,1.3.6,QUKE,6.5,322,,6,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,0,, ,SSKC,
1,3,6,1.3.6,QUKE,6.5,322,,7,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,7.4,,4,KC,
1,3,6,1.3.6,QUKE,6.5,322,,8.5,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,8.8,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,9.4,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,9.5,,4,KC,
1,3,6,1.3.6,QUKE,4,176,,10.5,,4,KC,
1,3,6,1.3.6,QUKE,,,,11,,STUMP,SSKC,1.7
1,3,6,1.3.6,QUKE,6.6,165,,12.1,,4,KC,
1,3,6,1.3.6,QUKE,6.6,165,,12.4,,4,KC,
1,3,6,1.3.6,QUKE,9.7,295,,14,,4,KC,
1,3,6,1.3.6,QUKE,,,,14,,STUMP,KC,
1,3,6,1.3.6,QUKE,6.5,322,,17.2,,4,KC,
1,3,6,1.3.6,QUKE,9.7,295,,18,,4,KC,
1,3,6,1.3.6,QUKE,4,176,,19.5,,4,KC,
1,3,6,1.3.6,QUKE,2.4,71,,21.8,,4,KC,
1,3,6,1.3.6,QUKE,2.4,71,,0,,,SSSC,2.1
1,4,1,1.4.1,ABCO,,,,4.2,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,,,,4.4,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,,,,4.8,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,,,,5,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,,,,5.1,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,8.6,73,,6,,4,SSKC,2.5
1,4,1,1.4.1,ABCO,,,,6,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,7.4,328,,6.4,,4,SSKC,1.8
1,4,1,1.4.1,ABCO,4,143,,6.5,,4,SSKC,1.9
1,4,1,1.4.1,ABCO,5.5,341,,7,,4,SSKC,2
1,4,1,1.4.1,ABCO,,,,7,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,7.2,4,,7.8,,4,SSKC,2
1,4,1,1.4.1,ABCO,11.2,123,,7.8,,4,SSKC,3.2
1,4,1,1.4.1,ABCO,6.8,345,,7.9,,5,SSKC,1.6
1,4,1,1.4.1,ABCO,8.8,324,,8,,4,SSKC,3
1,4,1,1.4.1,ABCO,5.5,160,,8.1,,4,SSKC,2.8
1,4,1,1.4.1,ABCO,,,,8.4,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,4.8,116,,8.8,,4,SSKC,2
1,4,1,1.4.1,ABCO,7.8,111,,8.9,,4,SSKC,2.3
1,4,1,1.4.1,ABCO,6,69,,9.3,,4,SSKC,2.2
1,4,1,1.4.1,ABCO,9,75,,9.5,,4,SSKC,2.8
1,4,1,1.4.1,ABCO,5.1,43,,10.1,,4,SSKC,2.9
1,4,1,1.4.1,ABCO,1.9,234,,11,,4,SSKC,1.7
1,4,1,1.4.1,ABCO,11.3,235,,11,,4,SSKC,2.7
1,4,1,1.4.1,ABCO,11,78,,11.2,,4,SSKC,2.8
1,4,1,1.4.1,ABCO,3.4,138,,11.5,,4,SSKC,2.2
1,4,1,1.4.1,ABCO,10,131,,12.7,,4,SSKC,2.5
1,4,1,1.4.1,ABCO,2.5,209,,12.7,,4,SSKC,2.7
1,4,1,1.4.1,ABCO,9.6,268,,12.7,,4,SSKC,2.8
1,4,1,1.4.1,ABCO,,,,12.8,,STUMP,SSKC,
1,4,1,1.4.1,ABCO,6.7,43,,13.3,,4,SSKC,2.4
1,4,1,1.4.1,ABCO,8.9,234,,13.5,,4,SSKC,2.6
1,4,1,1.4.1,ABCO,7.4,281,,13.7,,4,SSKC,
1,4,1,1.4.1,ABCO,4.9,42,,15,,4,SSKC,2.4
1,4,1,1.4.1,ABCO,8.1,313,,15.3,,4,SSKC,2
1,4,1,1.4.1,ABCO,5.8,277,,15.3,,4,SSKC,2.5
1,4,1,1.4.1,ABCO,10,262,,15.5,,4,SSKC,2.6
1,4,1,1.4.1,ABCO,5.4,167,,16.2,,4,SSKC,2.3
1,4,1,1.4.1,ABCO,9.6,84,,16.3,,4,SSKC,1.9
1,4,1,1.4.1,ABCO,7.8,111,,18,,4,SSKC,1.7
1,4,1,1.4.1,ABCO,9.6,111,,18,,4,SSKC,1.8
1,4,1,1.4.1,ABCO,8,330,,18,,4,SSKC,
1,4,1,1.4.1,ABCO,11.5,236,,18.3,,4,SSKC,2.4
1,4,1,1.4.1,ABCO,10.6,123,,18.9,,4,SSKC,2.6
1,4,1,1.4.1,ABCO,5.5,345,,19.1,,4,SSKC,2
1,4,1,1.4.1,ABCO,5.6,43,,19.5,,4,SSKC,3.2
1,4,1,1.4.1,ABCO,5.5,350,,20,,4,SSKC,1.6
1,4,1,1.4.1,ABCO,11.8,236,,21,,4,SSKC,2
1,4,1,1.4.1,ABCO,4,143,,21.8,,4,SSKC,1.9
1,4,1,1.4.1,ABCO,9.6,4,,26.2,,4bt,SSKC,2.3
1,4,1,1.4.1,ABCO,8,234,,27.2,,4,SSKC,1.6
1,4,1,1.4.1,ABCO,7.4,5,,29,,4bt,SSKC,
1,4,1,1.4.1,ABCO,4.6,277,,33.6,,4,SSKC,1.8
1,4,1,1.4.1,ABCO,7.7,276,,38.3,,4BT,SSKC,2.1
1,4,1,1.4.1,ABCO,9.7,341,,44,,4,SSKC,1.6
1,4,1,1.4.1,ABCO,11.6,339,,49.6,,4,SSKC,1.7
1,4,1,1.4.1,ACMA,8.9,198,,0,,,CP,2.5
1,4,1,1.4.1,ACMA,6.7,27,,0,,,CP,2.6
1,4,1,1.4.1,ACMA,,,,8.1,,STUMP,SSKC,
1,4,1,1.4.1,ACMA,,,,9.1,,STUMP,SSKC,
1,4,1,1.4.1,ACMA,,,,9.5,,STUMP,SSKC,
1,4,1,1.4.1,ACMA,,,,13.1,,STUMP,SSKC,
1,4,1,1.4.1,CADE,9.9,64,,44,,4,SSKC,2.1
1,4,1,1.4.1,CONU,9.5,42,,0,,,CP,2.2
1,4,1,1.4.1,CONU,8.1,42,,0,,,CP,2.3
1,4,1,1.4.1,CONU,7.8,111,,0,,,CP,2.4
1,4,1,1.4.1,CONU,10.1,7,,0,,,CP,2.5
1,4,1,1.4.1,PILA,7.9,327,,27.5,,4,SSKC,1.6
1,4,1,1.4.1,PILA,10,254,,29.6,,4,SSKC,1.9
1,4,1,1.4.1,PILA,4.1,138,,31.5,,4,SSKC,1.9
1,4,1,1.4.1,PILA,2.4,177,,47.7,,4,SSKC,1.7
1,4,1,1.4.1,PIPO,,,,164,,STUMP,U,
1,4,1,1.4.1,QUKE,4.7,299,,0,,,CP,1.6
1,4,1,1.4.1,QUKE,5.3,35,,0,, ,CP,2.3
1,4,1,1.4.1,QUKE,7.8,43,,0,,,CP,2.3
1,4,1,1.4.1,QUKE,5.7,262,,0,,,CP,2.4
1,4,1,1.4.1,QUKE,7.4,330,,0,,,CP,2.4
1,4,1,1.4.1,QUKE,10,131,,0,,,CP,2.4
1,4,1,1.4.1,QUKE,3.5,203,,0,,,SSKC,3.3
1,4,1,1.4.1,QUKE,3.9,287,,6.5,,6,SSKC,2.5
1,4,1,1.4.1,QUKE,5.3,42,,6.6,,4,SSKC,2
1,4,1,1.4.1,QUKE,5.3,43,,6.9,,4,SSKC,2
1,4,1,1.4.1,QUKE,5.9,262,,7,,4,SSKC,2.9
1,4,1,1.4.1,QUKE,7.3,330,,10.5,,4,SSKC,2.4
1,4,1,1.4.1,QUKE,5.7,262,,10.5,,4,SSKC,2.5
1,4,1,1.4.1,QUKE,4.7,292,,12,,6,SSKC,2.1
1,4,1,1.4.1,QUKE,10,131,,20.5,,4,SSKC,2.4
1,4,1,1.4.1,QUKE,7.7,57,,21.8,,4,SSKC,2.2
1,4,1,1.4.1,QUKE,3.6,207,,36.1,,4,SSKC,2.6
1,4,2,1.4.2,ABCO,,,,2,,STUMP,KC,2.4
1,4,2,1.4.2,ABCO,,,,2.5,,STUMP,KC,3
1,4,2,1.4.2,ABCO,,,,3,,STUMP,KC,3
1,4,2,1.4.2,ABCO,,,,4.1,,STUMP,SSKC,
1,4,2,1.4.2,ABCO,,,,5,,STUMP,SSKC,
1,4,2,1.4.2,ABCO,2.9,210,,6,,3,SSKC,1.7
1,4,2,1.4.2,ABCO,3.3,113,,6.8,,3,SSKC,2.3
1,4,2,1.4.2,ABCO,5.6,131,,8.1,,3,SSKC,2.1
1,4,2,1.4.2,ABCO,7.6,220,,9,,4,SSKC,3.5
1,4,2,1.4.2,ABCO,7.5,215,,9.2,,4,SSKC,3.4
1,4,2,1.4.2,ABCO,11.7,177,,15.2,,4,SSKC,2.2
1,4,2,1.4.2,ABCO,4.8,295,,55.2,,3,SSKC,2.2
1,4,2,1.4.2,PIPO,8.7,327,,29.2,,6,SSKC,1.7
1,4,2,1.4.2,PIPO,11.2,255,,61,,4,SSKC,3
1,4,2,1.4.2,PIPO,10.7,305,,69.5,,4,SSKC,2.1
1,4,2,1.4.2,PIPO,0.6,104,,75,,6,SSKC,2.9
1,4,2,1.4.2,PSME,4.2,303,,77.8,,4,SSKC,2.6
1,4,2,1.4.2,PSME,4.7,198,,98,,3,SSKC,3.5
1,4,2,1.4.2,QUKE,6.7,177,,0,,,CP,2.2
1,4,2,1.4.2,QUKE,7.9,130,,0,,,CP,3.4
1,4,2,1.4.2,QUKE,6.7,177,,8.1,,3,SSKC,2.5
1,4,2,1.4.2,QUKE,6.7,177,,11.3,,3,SSKC,2.3
1,4,2,1.4.2,QUKE,7.9,130,,12.7,,3,SSKC,2.5
1,4,2,1.4.2,QUKE,7.9,130,,13.2,,3,SSKC,2.1
1,4,3,1.4.3,ABCO,,,,22,,STUMP,SSKC,
1,4,3,1.4.3,ABCO,5.9,45,,23,,4,SSKC,2.5
1,4,3,1.4.3,ABCO,11.4,175,,32,,4,SSKC,2
1,4,3,1.4.3,ABCO,4,89,,32.2,,4,SSKC,2.2
1,4,3,1.4.3,ABCO,10.7,196,,34,,4,SSKC,1.6
1,4,3,1.4.3,ABCO,6.1,142,,35.5,,4,SSKC,3
1,4,3,1.4.3,ABCO,2.8,33,,41.1,,4,SSKC,2.3
1,4,3,1.4.3,ABCO,3.7,95,,45.8,,4,SSKC,2.2
1,4,3,1.4.3,ABCO,4.1,112,,49.6,,4,SSKC,2
1,4,3,1.4.3,ABCO,11.7,166,,55.2,,4,SSKC,2.4
1,4,3,1.4.3,ABCO,4.7,145,,55.5,,4,SSKC,2.5
1,4,3,1.4.3,ABCO,5.8,107,,58.5,,4,SSKC,2.5
1,4,3,1.4.3,ABCO,2.7,244,,62.9,,4,SSKC,2.8
1,4,3,1.4.3,ABCO,2.9,323,,67.8,,4,SSKC,2.2
1,4,3,1.4.3,ABCO,,,,68,,STUMP,SSKC,
1,4,3,1.4.3,ABCO,3.5,341,,91.6,,4,SSKC,2.5
1,4,3,1.4.3,ABCO,2.5,110,,93.4,,4,SSKC,1.8
1,4,3,1.4.3,PILA,,,,17,,STUMP,SSKC,
1,4,3,1.4.3,PILA,2.7,204,,18.4,,4,SSKC,1.7
1,4,3,1.4.3,PIPO,8.7,11,,48.4,,6,SSKC,1.9
1,4,3,1.4.3,QUCH,,,,4.5,,STUMP,SSKC,
1,4,3,1.4.3,QUKE,5.9,83,,0,,,CP,1.9
1,4,3,1.4.3,QUKE,9.2,156,,0,,,CP,1.9
1,4,3,1.4.3,QUKE,5.8,272,,0,,,CP,2.2
1,4,3,1.4.3,QUKE,5.2,92,,0,,,CP,2.3
1,4,3,1.4.3,QUKE,5.4,60,,0,,,CP,2.5
1,4,3,1.4.3,QUKE,8.2,341,,0,,,CP,3.7
1,4,3,1.4.3,QUKE,7.8,29,,0,,,SSKC,1
1,4,3,1.4.3,QUKE,8.2,29,,0,,4,SSKC,2.2
1,4,3,1.4.3,QUKE,9,29,,6.2,,4,SSKC,2.8
1,4,3,1.4.3,QUKE,5.8,272,,9.4,,5,SSKC,1.3
1,4,3,1.4.3,QUKE,6.1,83,,12,,4,SSKC,2.1
1,4,3,1.4.3,QUKE,,,,15,,STUMP,KC,
1,4,3,1.4.3,QUKE,6.4,60,,19,,5,SSKC,2.9
1,4,3,1.4.3,QUKE,8.5,3,,35.6,,5,SSKC,2.5
1,4,4,1.4.4,ABCO,,,,3.5,,STUMP,KC,2.9
1,4,4,1.4.4,ABCO,8.2,62,,4.8,,4,SSKC,
1,4,4,1.4.4,ABCO,10.3,42,,5.5,,4,SSKC,2
1,4,4,1.4.4,ABCO,,,,5.8,,STUMP,SSKC,
1,4,4,1.4.4,ABCO,5.1,52,,6,,4,SSKC,2.2
1,4,4,1.4.4,ABCO,6,21,,6,,4,SSKC,2.3
1,4,4,1.4.4,ABCO,9.9,355,,7,,4,SSKC,
1,4,4,1.4.4,ABCO,9.9,28,,7.6,,4,SSKC,2.8
1,4,4,1.4.4,ABCO,11.1,17,,7.8,,4,SSKC,2
1,4,4,1.4.4,ABCO,6.8,85,,7.8,,4,SSKC,3.4
1,4,4,1.4.4,ABCO,7,40,,7.8,,4,SSKC,
1,4,4,1.4.4,ABCO,,,,7.8,,STUMP,SSKC,
1,4,4,1.4.4,ABCO,10.8,52,,7.9,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,9.9,67,,8,,4,SSKC,
1,4,4,1.4.4,ABCO,10.1,69,,8.5,,4,SSKC,
1,4,4,1.4.4,ABCO,6,336,,8.6,,4,SSKC,2.5
1,4,4,1.4.4,ABCO,6.8,10,,9.1,,4,SSKC,2.1
1,4,4,1.4.4,ABCO,6,17,,9.4,,4,SSKC,2.3
1,4,4,1.4.4,ABCO,8.3,22,,9.5,,4,SSKC,2.7
1,4,4,1.4.4,ABCO,9.4,20,,9.9,,4,SSKC,
1,4,4,1.4.4,ABCO,9,55,,10,,4,SSKC,3.1
1,4,4,1.4.4,ABCO,9.8,16,,10.1,,4,SSKC,2
1,4,4,1.4.4,ABCO,11.7,103,,10.2,,4,SSKC,3.6
1,4,4,1.4.4,ABCO,10.7,359,,10.2,,4,SSKC,
1,4,4,1.4.4,ABCO,7,40,,10.5,,4,SSKC,2.4
1,4,4,1.4.4,ABCO,11.2,55,,10.9,,4,SSKC,2.6
1,4,4,1.4.4,ABCO,,,,11,,STUMP,SSKC,
